11.1897 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113e2ffd0>, multiSample=False, name='window1', numSamples=2, pos=[-840, -525], screen=0, size=array([3360, 2100]), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
155.1891 	EXP 	New trial (rep=0, index=5): OrderedDict([(u'images', u'images/bicycle.jpg'), (u'name', u'hand bag'), (u'corrAns', u'x')])
155.3862 	EXP 	text_2: autoDraw = False
155.3862 	EXP 	text_2: autoDraw = False
155.3862 	EXP 	image: image = u'images/bicycle.jpg'
155.3862 	EXP 	image: size = array([300., 300.])
155.3862 	EXP 	text: text = u'hand bag'
155.3862 	EXP 	image: autoDraw = True
155.3862 	EXP 	text: autoDraw = True
156.4048 	DATA 	Keypress: x
156.4196 	EXP 	image: autoDraw = False
156.4196 	EXP 	text: autoDraw = False
156.4196 	EXP 	text_2: text = 'Correct!'
156.4196 	EXP 	text_2: autoDraw = True
157.4065 	EXP 	New trial (rep=0, index=6): OrderedDict([(u'images', u'images/coffeepot03b.jpg'), (u'name', u'coffee pot'), (u'corrAns', u'z')])
157.6209 	EXP 	text_2: autoDraw = False
157.6209 	EXP 	text_2: autoDraw = False
157.6209 	EXP 	image: image = u'images/coffeepot03b.jpg'
157.6209 	EXP 	image: size = array([300., 300.])
157.6209 	EXP 	text: text = u'coffee pot'
157.6209 	EXP 	image: autoDraw = True
157.6209 	EXP 	text: autoDraw = True
158.2721 	DATA 	Keypress: z
158.2861 	EXP 	image: autoDraw = False
158.2861 	EXP 	text: autoDraw = False
158.2861 	EXP 	text_2: text = 'Correct!'
158.2861 	EXP 	text_2: autoDraw = True
159.2736 	EXP 	New trial (rep=0, index=7): OrderedDict([(u'images', u'images/gamecontroller01.jpg'), (u'name', u'game controller'), (u'corrAns', u'z')])
159.4818 	EXP 	text_2: autoDraw = False
159.4818 	EXP 	text_2: autoDraw = False
159.4818 	EXP 	image: image = u'images/gamecontroller01.jpg'
159.4818 	EXP 	image: size = array([300., 300.])
159.4818 	EXP 	text: text = u'game controller'
159.4818 	EXP 	image: autoDraw = True
159.4818 	EXP 	text: autoDraw = True
160.2387 	DATA 	Keypress: z
160.2528 	EXP 	image: autoDraw = False
160.2528 	EXP 	text: autoDraw = False
160.2528 	EXP 	text_2: text = 'Correct!'
160.2528 	EXP 	text_2: autoDraw = True
161.2411 	EXP 	New trial (rep=0, index=8): OrderedDict([(u'images', u'images/camera01a.jpg'), (u'name', u'bull'), (u'corrAns', u'x')])
161.4313 	EXP 	text_2: autoDraw = False
161.4313 	EXP 	text_2: autoDraw = False
161.4313 	EXP 	image: image = u'images/camera01a.jpg'
161.4313 	EXP 	image: size = array([300., 300.])
161.4313 	EXP 	text: text = u'bull'
161.4313 	EXP 	image: autoDraw = True
161.4313 	EXP 	text: autoDraw = True
162.0903 	DATA 	Keypress: x
162.1226 	EXP 	image: autoDraw = False
162.1226 	EXP 	text: autoDraw = False
162.1226 	EXP 	text_2: text = 'Correct!'
162.1226 	EXP 	text_2: autoDraw = True
163.1063 	EXP 	New trial (rep=0, index=9): OrderedDict([(u'images', u'images/cockroach02.jpg'), (u'name', u'belt'), (u'corrAns', u'x')])
163.2796 	EXP 	text_2: autoDraw = False
163.2796 	EXP 	text_2: autoDraw = False
163.2796 	EXP 	image: image = u'images/cockroach02.jpg'
163.2796 	EXP 	image: size = array([300., 300.])
163.2796 	EXP 	text: text = u'belt'
163.2796 	EXP 	image: autoDraw = True
163.2796 	EXP 	text: autoDraw = True
164.1260 	DATA 	Keypress: z
164.1714 	EXP 	image: autoDraw = False
164.1714 	EXP 	text: autoDraw = False
164.1714 	EXP 	text_2: text = 'Wrong.'
164.1714 	EXP 	text_2: autoDraw = True
164.9733 	EXP 	Sound  stopped
164.9888 	EXP 	Sound  stopped
165.0054 	EXP 	Sound  stopped
165.0223 	EXP 	Sound  stopped
165.0391 	EXP 	Sound  stopped
165.0555 	EXP 	Sound  stopped
165.0720 	EXP 	Sound  stopped
165.0886 	EXP 	Sound  stopped
165.1058 	EXP 	Sound  stopped
165.1217 	EXP 	Sound  stopped
165.1379 	EXP 	Sound  stopped
165.1551 	EXP 	text_2: autoDraw = False
165.1551 	EXP 	text_2: autoDraw = False
165.1551 	EXP 	text_4: autoDraw = True
175.1552 	EXP 	text_4: autoDraw = False
175.1552 	EXP 	text_4: autoDraw = False
175.1552 	EXP 	text_5: autoDraw = True
178.0414 	DATA 	Keypress: escape
178.3237 	EXP 	window1: mouseVisible = True
