13.3642 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1136f1f50>, multiSample=False, name='window1', numSamples=2, pos=[-840, -525], screen=0, size=array([3360, 2100]), stereo=False, units=u'norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
154.9810 	EXP 	image: size = array([300., 300.])
154.9810 	EXP 	text: text = u'barrel'
154.9810 	EXP 	image: autoDraw = True
154.9810 	EXP 	text: autoDraw = True
156.0362 	DATA 	Keypress: z
156.0648 	EXP 	image: autoDraw = False
156.0648 	EXP 	text: autoDraw = False
156.0648 	EXP 	text_2: text = 'Correct!'
156.0648 	EXP 	text_2: autoDraw = True
157.0489 	EXP 	New trial (rep=0, index=5): OrderedDict([(u'images', u'images/apricot.jpg'), (u'name', u'apricot'), (u'corrAns', u'z')])
157.2594 	EXP 	text_2: autoDraw = False
157.2594 	EXP 	text_2: autoDraw = False
157.2594 	EXP 	image: image = u'images/apricot.jpg'
157.2594 	EXP 	image: size = array([300., 300.])
157.2594 	EXP 	text: text = u'apricot'
157.2594 	EXP 	image: autoDraw = True
157.2594 	EXP 	text: autoDraw = True
158.4671 	DATA 	Keypress: z
158.4801 	EXP 	image: autoDraw = False
158.4801 	EXP 	text: autoDraw = False
158.4801 	EXP 	text_2: text = 'Correct!'
158.4801 	EXP 	text_2: autoDraw = True
159.4678 	EXP 	New trial (rep=0, index=6): OrderedDict([(u'images', u'images/dreamcatcher.jpg'), (u'name', u'dream catcher'), (u'corrAns', u'z')])
159.6319 	EXP 	text_2: autoDraw = False
159.6319 	EXP 	text_2: autoDraw = False
159.6319 	EXP 	image: image = u'images/dreamcatcher.jpg'
159.6319 	EXP 	image: size = array([300., 300.])
159.6319 	EXP 	text: text = u'dream catcher'
159.6319 	EXP 	image: autoDraw = True
159.6319 	EXP 	text: autoDraw = True
160.8992 	DATA 	Keypress: z
160.9143 	EXP 	image: autoDraw = False
160.9143 	EXP 	text: autoDraw = False
160.9143 	EXP 	text_2: text = 'Correct!'
160.9143 	EXP 	text_2: autoDraw = True
161.9012 	EXP 	New trial (rep=0, index=7): OrderedDict([(u'images', u'images/butterfly.jpg'), (u'name', u'butterfly'), (u'corrAns', u'z')])
162.0830 	EXP 	text_2: autoDraw = False
162.0830 	EXP 	text_2: autoDraw = False
162.0830 	EXP 	image: image = u'images/butterfly.jpg'
162.0830 	EXP 	image: size = array([300., 300.])
162.0830 	EXP 	text: text = u'butterfly'
162.0830 	EXP 	image: autoDraw = True
162.0830 	EXP 	text: autoDraw = True
163.1824 	DATA 	Keypress: z
163.1970 	EXP 	image: autoDraw = False
163.1970 	EXP 	text: autoDraw = False
163.1970 	EXP 	text_2: text = 'Correct!'
163.1970 	EXP 	text_2: autoDraw = True
164.1826 	EXP 	New trial (rep=0, index=8): OrderedDict([(u'images', u'images/broom02.jpg'), (u'name', u'broom'), (u'corrAns', u'z')])
164.3475 	EXP 	text_2: autoDraw = False
164.3475 	EXP 	text_2: autoDraw = False
164.3475 	EXP 	image: image = u'images/broom02.jpg'
164.3475 	EXP 	image: size = array([300., 300.])
164.3475 	EXP 	text: text = u'broom'
164.3475 	EXP 	image: autoDraw = True
164.3475 	EXP 	text: autoDraw = True
167.3118 	EXP 	Sound  stopped
167.3325 	EXP 	image: autoDraw = False
167.3325 	EXP 	text: autoDraw = False
167.3325 	EXP 	image: autoDraw = False
167.3325 	EXP 	text: autoDraw = False
167.3325 	EXP 	text_2: text = 'Failed to respond'
167.3325 	EXP 	text_2: autoDraw = True
167.3327 	EXP 	Sound  stopped
167.3507 	EXP 	Sound  stopped
167.3664 	EXP 	Sound  stopped
167.3838 	EXP 	Sound  stopped
167.3989 	EXP 	Sound  stopped
167.4181 	EXP 	Sound  stopped
167.4334 	EXP 	Sound  stopped
167.4503 	EXP 	Sound  stopped
167.4657 	EXP 	Sound  stopped
167.4825 	EXP 	Sound  stopped
167.4988 	EXP 	Sound  stopped
167.5166 	EXP 	Sound  stopped
167.5335 	EXP 	Sound  stopped
167.5500 	EXP 	Sound  stopped
167.5665 	EXP 	Sound  stopped
167.5834 	EXP 	Sound  stopped
167.5981 	EXP 	Sound  stopped
167.6143 	EXP 	Sound  stopped
167.6308 	EXP 	Sound  stopped
167.6473 	EXP 	Sound  stopped
167.6644 	EXP 	Sound  stopped
167.6804 	EXP 	Sound  stopped
167.6972 	EXP 	Sound  stopped
167.7146 	EXP 	Sound  stopped
167.7310 	EXP 	Sound  stopped
167.7472 	EXP 	Sound  stopped
167.7631 	EXP 	Sound  stopped
167.7801 	EXP 	Sound  stopped
167.7972 	EXP 	Sound  stopped
167.8137 	EXP 	Sound  stopped
167.8310 	EXP 	Sound  stopped
167.8478 	EXP 	Sound  stopped
167.8633 	EXP 	Sound  stopped
167.8805 	EXP 	Sound  stopped
167.8971 	EXP 	Sound  stopped
167.9149 	EXP 	Sound  stopped
167.9307 	EXP 	Sound  stopped
167.9470 	EXP 	Sound  stopped
167.9643 	EXP 	Sound  stopped
167.9810 	EXP 	Sound  stopped
167.9966 	EXP 	Sound  stopped
168.0143 	EXP 	Sound  stopped
168.0306 	EXP 	Sound  stopped
168.0476 	EXP 	Sound  stopped
168.0641 	EXP 	Sound  stopped
168.0811 	EXP 	Sound  stopped
168.0973 	EXP 	Sound  stopped
168.1135 	EXP 	Sound  stopped
168.1310 	EXP 	Sound  stopped
168.1474 	EXP 	Sound  stopped
168.1639 	EXP 	Sound  stopped
168.1806 	EXP 	Sound  stopped
168.1967 	EXP 	Sound  stopped
168.2133 	EXP 	Sound  stopped
168.2325 	EXP 	Sound  stopped
168.2500 	EXP 	Sound  stopped
168.2663 	EXP 	Sound  stopped
168.2831 	EXP 	Sound  stopped
168.2996 	EXP 	Sound  stopped
168.3168 	EXP 	text_2: autoDraw = False
168.3168 	EXP 	text_2: autoDraw = False
168.3168 	EXP 	text_4: autoDraw = True
173.3869 	DATA 	Keypress: escape
173.6696 	EXP 	window1: mouseVisible = True
